winner
white
white
white
draw
white
white
black
white
black
white
white
black
white
white
white
black
white
black
black
black
black
white
black
white
white
black
black
white
white
white
black
white
white
white
white
black
white
white
white
white
white
black
white
white
white
black
white
black
white
white
black
white
draw
draw
white
white
white
white
black
white
black
white
black
black
black
white
white
white
white
white
white
white
white
white
black
white
black
white
white
black
white
black
white
white
white
black
white
white
black
draw
black
black
white
white
black
black
white
black
white
white
white
white
black
black
white
black
white
black
white
white
black
white
white
white
white
white
white
white
black
white
white
white
white
white
black
black
draw
white
black
black
draw
white
white
white
white
white
white
white
white
white
draw
white
white
white
black
white
black
white
black
white
white
white
white
black
white
white
white
white
white
white
white
black
white
white
white
white
white
white
white
black
black
black
white
black
white
draw
white
black
white
white
white
white
white
white
black
black
black
black
white
white
white
black
white
black
white
white
white
black
black
white
white
draw
white
white
white
white
white
white
white
white
black
black
white
white
black
white
white
white
draw
white
black
white
white
white
white
white
white
white
white
black
white
black
white
draw
white
black
white
black
white
white
white
white
black
black
white
black
white
black
black
black
white
black
draw
white
white
white
black
black
black
white
white
black
white
white
white
white
white
white
black
black
black
white
white
white
draw
white
white
white
black
white
white
white
white
white
white
white
black
white
white
white
black
white
white
white
black
white
white
black
black
white
white
white
black
white
white
white
white
white
black
white
black
white
white
white
white
white
draw
white
white
white
white
white
white
black
white
white
black
white
black
black
white
black
white
white
black
black
draw
white
white
black
draw
black
white
white
white
draw
white
white
white
white
black
draw
white
white
black
white
black
white
black
white
white
white
white
white
black
black
black
black
draw
white
white
white
white
draw
white
black
white
black
white
black
black
white
black
white
white
white
white
black
black
draw
black
white
white
black
white
white
white
black
draw
white
white
black
white
white
white
white
white
draw
black
black
white
white
white
white
white
white
black
white
white
white
white
black
white
white
white
white
white
black
white
white
draw
white
black
black
white
draw
white
white
white
black
white
white
black
white
white
white
white
black
white
white
white
black
white
white
white
white
white
white
white
draw
white
white
white
white
black
white
black
white
draw
draw
draw
white
black
white
white
black
black
white
white
white
white
black
white
white
white
white
black
white
black
black
white
draw
black
white
black
white
draw
black
white
white
white
white
white
white
draw
white
white
black
white
white
white
black
white
black
white
white
black
white
black
white
white
draw
white
black
white
white
white
white
white
white
white
white
white
white
white
black
black
white
white
black
draw
white
white
white
white
white
white
white
draw
white
white
white
white
white
white
white
black
black
white
white
white
black
white
white
white
white
white
white
white
black
white
black
black
white
white
white
white
white
white
draw
white
black
black
white
white
white
black
white
white
white
white
black
white
white
black
black
white
draw
white
white
white
white
white
black
draw
white
black
black
white
black
black
black
white
white
white
black
black
black
white
white
white
white
black
black
white
white
black
black
black
black
white
white
white
white
black
white
draw
white
black
black
white
white
white
white
draw
black
black
white
black
white
black
white
white
white
white
white
black
white
white
white
white
white
white
white
white
white
black
white
white
white
black
white
black
white
black
black
white
white
white
white
white
black
draw
white
white
white
draw
black
white
black
white
white
black
black
white
black
white
black
black
white
draw
white
white
white
draw
white
white
white
white
black
white
black
draw
white
black
white
white
white
white
white
white
black
draw
white
black
black
white
white
white
white
white
white
white
black
black
white
black
white
white
white
white
white
white
white
white
white
white
black
white
white
draw
black
black
white
white
white
white
white
white
draw
draw
white
black
black
black
white
black
black
draw
black
white
white
white
white
black
black
black
white
black
white
white
white
white
white
black
white
white
black
white
draw
black
white
black
white
white
black
white
white
black
white
white
white
black
white
black
white
white
white
white
white
white
white
white
white
white
draw
white
white
white
white
black
white
black
black
white
white
white
white
white
white
white
black
white
white
white
white
white
white
white
white
white
white
white
white
white
white
white
draw
black
white
black
draw
black
white
white
white
black
white
black
white
white
black
white
white
black
black
white
white
black
white
white
white
white
black
white
white
white
black
black
white
white
white
white
white
white
white
white
white
white
black
white
black
white
white
white
white
draw
white
white
white
draw
white
white
black
white
white
white
white
white
draw
white
white
white
white
white
white
black
draw
white
black
white
white
black
white
white
white
white
white
white
white
white
white
white
white
black
white
black
white
white
black
black
black
white
white
white
white
white
white
white
black
white
white
black
white
white
white
black
white
white
white
white
black
white
white
white
white
white
black
white
white
white
white
white
black
draw
white
white
white
white
black
white
white
black
white
white
black
white
white
white
white
white
white
white
white
white
white
black
black
white
draw
white
draw
black
white
white
black
black
black
white
white
white
white
white
white
draw
white
white
white
draw
draw
black
white
white
white
black
white
draw
black
draw
white
white
white
black
draw
white
white
white
white
white
white
white
white
white
white
black
black
white
white
black
white
white
white
black
white
white
white
white
white
black
black
white
white
black
white
draw
white
black
white
black
white
black
white
white
white
white
white
white
black
white
draw
white
white
white
white
white
white
black
white
white
black
white
black
white
white
black
white
black
black
white
draw
white
black
white
white
white
white
white
black
white
black
white
black
white
black
white
black
black
white
black
white
white
white
black
white
black
black
draw
white
white
white
draw
black
white
white
black
white
white
white
white
white
white
white
black
black
white
white
draw
white
white
black
white
white
white
white
black
black
white
black
white
white
white
black
black
white
white
white
white
white
black
white
black
white
white
black
white
white
white
white
black
black
black
white
white
black
white
white
white
black
white
black
black
white
white
white
white
white
white
white
white
black
white
white
white
white
black
white
white
white
white
white
white
black
black
black
white
white
white
white
white
white
white
black
white
white
white
white
white
white
white
white
draw
white
white
white
draw
white
white
white
white
black
white
black
white
black
white
black
white
black
black
draw
white
white
white
draw
white
black
white
white
black
draw
white
black
white
black
black
white
black
white
black
white
white
black
black
white
white
black
white
white
white
white
white
white
white
black
black
white
white
white
white
black
white
white
white
white
white
white
black
draw
white
white
black
white
white
white
white
white
draw
white
black
black
white
white
white
white
white
white
draw
black
white
white
white
white
white
white
black
white
white
black
black
white
black
white
draw
black
black
white
black
black
white
black
white
black
black
draw
white
white
black
black
white
white
white
white
black
white
white
white
black
white
white
black
draw
black
white
white
black
white
black
white
white
white
white
black
white
black
white
white
white
white
white
white
white
black
black
white
white
black
white
white
draw
white
black
black
black
white
draw
black
white
black
white
white
white
white
white
white
white
draw
white
white
black
white
black
black
white
white
white
white
white
white
white
white
white
draw
white
white
white
white
white
white
white
white
white
white
white
white
white
black
draw
white
white
white
black
white
white
white
black
white
white
white
black
white
white
white
white
white
black
white
draw
black
white
white
white
white
white
black
white
white
white
white
white
white
white
white
white
white
black
draw
black
white
black
white
black
white
white
white
white
white
black
white
white
white
black
white
white
draw
white
white
white
black
white
black
black
white
white
draw
black
black
white
white
draw
white
white
white
white
black
white
draw
white
white
white
white
white
white
white
black
black
draw
white
white
black
white
white
white
white
white
black
white
black
draw
white
draw
black
white
white
black
white
white
white
white
white
white
black
white
black
white
white
white
white
black
white
white
black
white
white
white
black
white
draw
black
white
black
white
white
black
draw
white
white
white
white
white
white
white
white
white
white
black
black
white
white
black
white
black
white
draw
white
white
white
white
black
black
black
white
white
white
white
black
black
white
white
draw
white
white
white
white
draw
white
white
black
white
black
white
white
black
white
white
black
white
white
black
white
white
white
black
black
white
white
white
black
white
white
white
white
white
white
white
white
white
white
draw
white
black
black
white
white
black
white
white
white
white
black
white
white
white
white
white
black
white
black
white
white
white
draw
white
black
black
white
draw
white
white
white
white
white
draw
white
black
white
draw
white
black
white
black
white
white
white
white
draw
white
white
white
white
black
white
black
black
white
white
white
white
black
black
white
white
draw
white
white
white
black
white
white
white
white
white
black
black
white
black
white
white
white
white
black
white
white
white
white
white
white
white
white
white
white
white
white
white
white
white
white
black
black
white
black
white
white
white
white
white
white
white
white
white
draw
white
black
black
black
black
black
white
white
white
draw
white
white
white
white
white
white
white
white
white
white
white
white
white
white
white
black
white
white
white
white
white
white
black
black
black
black
draw
draw
white
white
white
white
white
black
black
draw
white
white
white
white
black
white
black
white
black
white
white
white
white
white
black
white
black
white
white
white
white
black
white
white
white
black
white
draw
white
black
white
black
black
white
white
white
black
black
black
white
white
black
white
white
black
white
draw
white
white
white
black
white
white
white
white
white
white
white
white
white
white
white
white
white
white
black
black
white
white
white
black
white
white
white
black
draw
black
white
draw
draw
black
black
black
white
white
black
white
white
black
white
white
white
white
white
white
white
white
white
black
black
white
white
white
white
white
white
white
black
white
black
white
black
white
white
black
white
black
white
white
black
white
white
black
white
white
black
white
black
white
black
white
white
draw
white
black
white
white
black
black
white
white
black
white
black
black
white
white
black
white
black
white
white
black
white
white
white
white
white
white
black
white
white
white
white
white
white
white
draw
white
black
white
white
white
white
white
white
white
white
white
white
white
black
white
black
white
black
white
white
black
white
white
draw
black
white
black
black
white
white
white
white
white
black
white
white
white
white
white
black
white
white
black
white
white
white
white
white
white
white
black
white
white
white
white
white
white
white
white
white
white
black
white
black
draw
white
white
white
white
black
white
white
black
white
white
black
draw
white
white
white
white
white
draw
black
black
black
white
white
white
black
white
white
white
white
white
white
black
black
black
white
white
black
white
white
white
white
white
white
white
white
white
white
white
draw
white
black
black
black
white
white
white
black
white
white
black
white
black
black
black
white
white
black
white
black
white
white
white
white
white
white
draw
black
white
white
white
white
black
white
white
draw
black
white
black
white
white
white
white
black
white
white
white
white
black
black
white
white
white
black
black
black
white
black
white
white
white
white
white
draw
black
white
white
black
white
white
black
white
white
white
white
white
black
white
black
white
white
black
white
white
white
white
draw
white
white
white
white
white
black
white
white
black
draw
white
black
white
white
black
black
white
black
white
white
black
white
white
white
black
white
draw
white
white
white
black
white
white
draw
black
black
black
white
black
white
black
white
white
white
black
white
black
white
white
white
white
white
white
white
black
white
black
white
black
white
black
black
white
white
black
black
white
white
white
white
black
white
white
white
white
draw
white
white
black
white
black
white
white
white
white
draw
white
white
white
white
black
white
draw
white
white
white
white
draw
white
white
white
black
white
black
white
draw
white
white
black
white
white
white
white
white
white
white
black
draw
white
white
white
white
white
white
white
white
white
white
black
white
white
white
white
black
draw
black
white
black
white
black
black
black
white
white
black
black
white
black
white
black
draw
white
white
white
white
white
white
black
white
white
black
white
black
white
white
white
white
draw
draw
black
white
white
white
white
white
white
white
white
white
white
white
white
white
white
white
black
white
white
white
white
white
white
draw
white
black
white
black
black
white
white
white
black
black
white
black
black
white
white
white
white
black
white
white
draw
white
white
white
white
white
black
white
draw
white
white
white
draw
white
white
white
black
black
white
white
white
white
black
draw
white
white
black
black
white
white
white
white
white
white
black
draw
black
white
black
white
black
black
black
black
black
black
black
white
white
white
white
black
white
white
white
white
black
white
white
black
white
white
black
white
white
white
white
white
white
white
white
black
white
white
black
black
white
white
white
black
black
black
white
black
black
white
white
black
black
white
white
white
white
white
white
black
white
white
black
white
white
black
white
white
white
black
white
white
white
white
black
black
white
draw
white
white
white
white
black
black
white
draw
white
white
white
black
white
white
black
black
white
white
white
white
white
black
white
white
black
black
white
white
black
black
white
white
white
white
draw
white
white
black
white
white
black
white
black
black
white
black
draw
white
white
white
white
black
white
white
white
white
draw
white
white
white
black
white
black
white
black
draw
white
white
white
white
black
white
white
black
white
white
black
draw
white
white
black
white
white
white
white
white
black
white
white
black
draw
white
black
white
white
black
white
white
black
white
draw
black
white
black
draw
white
white
white
white
black
white
draw
white
black
black
black
white
black
black
white
white
white
white
white
draw
draw
black
black
white
white
white
white
white
black
white
black
black
white
white
white
black
black
white
white
white
black
white
white
black
white
white
white
black
white
black
white
black
draw
white
black
white
white
white
white
white
white
white
white
white
black
white
white
white
white
black
white
white
white
white
black
white
black
black
white
black
black
white
white
black
black
white
white
white
white
white
black
white
white
white
white
white
white
white
black
white
white
white
draw
white
white
black
white
black
white
white
white
white
white
white
white
white
black
draw
white
black
white
white
white
white
black
black
black
black
draw
draw
white
black
black
white
white
black
white
white
white
white
white
white
white
black
black
black
white
black
black
white
black
white
white
white
black
white
black
black
black
black
draw
white
draw
black
white
black
black
white
white
black
black
white
white
white
white
white
white
white
white
white
white
black
black
white
black
white
white
white
white
black
white
black
black
black
black
black
black
white
black
black
white
white
white
white
black
black
draw
black
white
white
black
white
white
draw
white
black
white
black
white
white
white
white
white
white
black
white
black
black
white
white
white
black
white
black
black
white
black
white
white
white
white
white
black
white
white
black
white
black
white
draw
white
white
black
white
white
black
draw
white
black
white
draw
black
white
white
white
white
white
draw
black
white
black
black
black
black
white
white
draw
white
white
white
white
white
white
white
black
black
black
white
white
black
white
white
white
white
black
black
white
black
black
white
black
black
black
black
white
black
white
white
white
white
white
black
black
white
draw
white
black
black
white
white
white
black
white
white
white
white
white
black
white
white
black
white
black
white
white
white
black
draw
white
white
black
white
white
white
black
black
white
black
black
draw
white
white
white
draw
white
black
white
white
white
black
white
white
black
black
white
white
black
draw
white
black
white
draw
white
black
black
white
white
white
white
white
white
black
white
white
white
black
white
black
black
white
white
white
white
white
white
black
white
draw
black
draw
black
white
black
white
black
white
white
white
white
white
white
black
black
white
black
draw
white
white
black
white
white
draw
white
black
white
black
white
black
black
black
white
white
black
black
white
white
black
white
black
white
white
white
white
black
white
white
black
white
black
white
white
white
black
white
white
black
white
black
draw
black
white
white
white
white
white
white
white
black
white
black
white
white
white
white
white
white
draw
black
white
white
white
black
black
white
white
white
white
draw
white
white
draw
black
black
white
white
white
white
white
white
white
white
draw
white
black
white
black
white
white
white
black
black
white
black
white
black
white
white
white
black
white
black
white
black
white
white
black
white
white
white
white
white
black
white
white
white
white
white
white
black
white
black
black
black
white
white
white
draw
black
white
black
white
white
black
black
white
white
white
white
white
white
black
white
black
white
white
white
white
white
black
black
white
white
white
white
white
white
white
white
draw
white
white
white
white
white
white
black
black
draw
black
white
white
white
white
white
white
black
white
black
white
white
black
white
black
black
white
black
black
white
white
white
white
black
draw
white
black
white
draw
black
white
white
white
white
black
black
white
white
white
white
black
white
black
white
black
white
white
white
white
white
white
white
white
white
white
white
black
black
black
white
white
black
white
white
white
black
white
white
black
black
white
white
white
white
white
black
black
black
black
black
white
white
white
black
white
white
white
white
white
white
black
black
black
white
black
white
black
white
white
black
black
black
white
white
white
white
black
black
black
white
black
white
white
black
black
white
white
white
black
white
white
black
black
black
black
white
white
white
white
white
black
black
white
black
white
black
white
white
white
black
white
white
black
white
white
draw
white
white
white
white
black
black
black
white
white
white
white
white
white
white
black
white
black
black
white
black
white
white
white
white
white
black
white
white
white
draw
white
black
white
black
white
white
black
black
white
black
white
black
draw
white
black
white
white
white
white
white
white
black
black
black
draw
white
black
white
white
white
white
white
white
black
black
white
white
white
white
white
white
white
white
draw
white
white
white
black
white
white
black
black
white
white
white
white
white
white
black
white
black
white
white
white
white
white
white
black
black
black
draw
black
white
black
white
black
white
white
black
draw
white
draw
black
black
black
black
white
white
white
white
white
white
white
white
black
white
white
white
black
black
white
black
draw
black
black
white
black
white
white
white
white
white
draw
white
black
draw
white
black
white
draw
draw
black
white
black
white
black
black
white
black
white
black
white
black
white
white
black
white
black
white
white
black
white
white
white
white
black
black
black
white
black
black
black
white
white
black
white
white
black
white
white
draw
white
white
black
white
black
black
black
black
white
black
black
black
black
black
white
black
black
white
white
black
black
white
black
white
white
white
white
white
white
white
black
black
white
black
white
white
black
white
white
black
white
white
black
white
black
black
white
white
black
white
white
white
white
black
black
white
white
white
white
draw
black
draw
white
white
black
draw
white
white
black
white
white
black
white
white
white
black
black
black
draw
white
white
black
draw
black
white
white
white
black
black
white
black
draw
white
white
white
white
black
black
white
white
white
white
white
black
white
white
white
black
white
black
white
black
white
black
black
black
black
white
white
black
white
white
white
draw
black
white
black
black
black
black
white
black
draw
white
black
white
black
white
black
white
white
black
white
white
white
black
white
black
white
white
draw
white
white
black
black
black
draw
white
white
white
white
black
black
white
white
black
white
white
draw
white
white
white
white
white
white
white
white
white
white
white
white
white
black
white
white
white
white
white
black
white
black
black
black
black
black
white
white
white
white
white
white
black
white
white
white
white
draw
black
white
white
black
white
white
white
white
white
white
white
white
black
white
white
white
white
white
white
draw
draw
white
white
black
white
black
white
white
black
white
draw
white
white
white
white
black
white
black
black
white
white
black
black
white
white
black
draw
white
white
black
white
white
white
white
white
black
black
white
white
white
black
black
black
white
white
white
black
black
black
white
black
white
white
white
white
white
white
white
draw
white
black
white
white
white
black
black
black
black
black
white
white
white
white
white
black
black
black
black
black
white
black
black
black
white
white
white
black
white
black
white
white
white
white
white
black
white
black
white
white
black
white
white
white
white
black
draw
white
black
white
draw
black
black
white
white
white
black
white
black
white
draw
white
black
white
white
black
white
white
black
black
white
white
white
white
black
white
white
black
white
black
white
black
black
black
white
draw
black
white
draw
white
white
white
black
white
white
white
black
black
draw
white
white
white
black
black
white
black
white
draw
white
white
white
white
white
black
black
black
white
black
black
white
black
white
black
black
black
draw
white
white
white
white
white
white
white
white
white
white
white
white
white
black
white
white
white
white
black
black
white
white
black
white
white
white
white
white
white
white
white
black
white
white
black
black
white
black
white
white
white
white
white
white
black
white
black
white
white
white
white
white
white
black
white
black
black
black
white
black
black
white
white
white
white
black
white
white
white
white
white
black
white
white
white
white
black
draw
white
black
black
black
white
black
white
white
white
white
black
white
white
white
black
white
white
white
black
white
black
black
white
white
black
black
white
black
black
black
white
white
draw
black
white
white
black
black
white
white
black
black
white
white
white
black
white
black
black
white
white
black
draw
white
white
black
white
white
black
black
white
black
white
black
white
black
black
white
white
white
black
white
white
black
draw
white
black
white
white
white
draw
white
white
white
white
black
black
white
white
white
white
black
white
white
white
white
white
black
white
draw
white
black
white
white
white
white
black
black
white
black
black
white
black
white
white
black
white
white
black
white
black
white
black
black
black
white
white
white
white
black
white
black
black
black
white
black
white
black
black
black
white
black
white
black
white
white
black
black
black
black
draw
white
black
white
black
white
draw
draw
black
black
white
white
black
draw
white
white
black
white
white
white
white
draw
black
white
black
white
white
white
black
black
white
black
white
black
draw
white
white
white
white
black
white
white
white
white
white
white
white
black
white
white
white
black
white
white
white
white
white
white
white
white
white
black
white
white
white
white
white
white
black
black
white
white
black
white
white
black
white
white
white
white
white
black
white
white
black
white
white
white
black
black
black
black
black
black
white
white
black
white
black
white
black
draw
white
draw
white
white
black
draw
black
white
white
black
white
draw
black
white
white
white
black
black
white
black
white
white
white
white
black
black
white
draw
white
white
white
white
white
draw
black
white
black
white
black
black
draw
black
black
white
white
white
black
white
black
white
black
white
black
black
black
white
black
white
draw
white
white
white
black
white
white
black
white
white
draw
black
black
white
white
white
black
white
white
white
white
white
white
white
white
white
draw
draw
white
black
white
white
white
black
white
white
white
white
white
white
black
white
white
white
white
draw
white
white
white
black
black
black
white
white
white
black
black
black
black
black
white
black
white
black
white
white
black
white
black
white
black
white
black
white
white
black
white
white
draw
black
draw
black
white
black
white
black
white
draw
white
white
black
black
white
white
white
black
draw
white
black
black
black
white
black
white
black
black
white
white
white
draw
white
white
black
white
white
black
black
white
white
black
white
white
white
white
black
white
black
white
white
white
white
white
black
white
white
black
white
white
white
black
black
black
white
white
white
white
white
black
white
white
black
white
white
white
white
black
white
black
white
white
white
black
draw
black
black
white
black
white
white
white
black
white
draw
white
white
white
black
black
white
white
draw
white
white
black
black
white
white
white
white
white
white
white
black
white
black
white
black
black
black
black
black
white
white
white
draw
black
black
draw
black
black
white
black
draw
white
white
white
white
draw
white
white
black
white
white
white
white
black
white
white
black
white
black
black
black
white
white
white
white
white
white
white
white
white
white
white
white
black
white
white
black
white
white
white
black
white
black
white
black
white
white
draw
black
black
white
white
black
black
white
white
black
white
white
white
draw
white
white
white
white
white
black
white
white
white
black
white
white
white
white
white
white
white
white
white
black
white
white
white
black
white
draw
white
black
black
black
white
black
black
white
white
white
black
white
white
white
draw
white
black
white
white
white
white
draw
white
white
white
white
draw
white
white
white
black
white
black
black
black
black
white
white
white
white
white
black
black
white
black
black
white
white
black
white
white
white
white
white
white
white
white
white
black
black
black
white
white
white
white
white
white
white
white
black
black
black
black
white
black
white
white
white
black
white
black
black
black
white
white
white
white
black
black
white
draw
white
black
white
white
white
white
white
white
black
white
black
black
white
white
black
black
black
white
black
white
white
white
white
black
white
white
white
black
black
white
white
black
black
black
black
white
black
white
black
black
white
white
black
white
black
white
white
draw
white
black
black
white
black
white
white
black
draw
black
black
white
black
white
white
draw
white
black
white
black
white
draw
white
black
white
white
white
black
white
white
white
black
white
white
black
black
white
black
white
white
black
white
white
white
white
white
black
white
white
black
draw
black
black
black
white
white
white
black
white
white
black
black
white
white
draw
white
white
black
white
white
black
white
white
white
white
black
white
white
black
white
white
black
white
black
white
white
draw
draw
black
white
white
white
white
white
draw
black
black
black
black
black
white
black
draw
white
black
white
black
white
white
white
black
white
draw
black
white
white
black
black
white
black
black
black
white
white
white
white
white
white
black
black
white
white
white
white
black
black
draw
white
white
white
black
draw
white
black
white
white
white
black
white
white
black
white
draw
white
white
white
white
draw
white
white
white
black
black
white
white
black
white
white
white
white
white
white
white
white
black
white
white
white
white
white
white
white
draw
black
white
white
black
draw
white
black
white
white
white
black
white
white
black
white
white
draw
white
white
draw
white
white
black
white
black
black
black
white
white
white
white
white
white
black
black
white
white
white
black
draw
black
white
black
white
black
white
white
black
black
black
white
black
white
white
black
white
white
white
white
white
white
white
white
white
white
black
white
black
white
white
white
black
white
white
white
black
white
white
black
white
white
white
white
black
white
white
white
white
white
white
white
white
white
black
white
black
black
black
white
white
black
white
white
white
white
black
white
white
black
black
white
white
white
black
white
black
black
white
white
white
white
black
white
white
black
black
black
black
white
white
black
black
white
white
draw
white
draw
black
black
white
white
white
black
draw
white
white
white
white
black
black
draw
white
white
black
black
white
black
draw
black
black
white
white
white
white
black
black
white
black
white
white
white
white
black
draw
black
white
white
white
white
white
black
white
black
black
white
black
white
white
white
black
white
white
black
draw
black
white
black
white
black
draw
white
black
white
white
white
black
draw
black
white
black
draw
black
white
black
white
white
white
white
white
white
black
black
white
black
draw
white
white
white
white
white
draw
white
black
black
white
black
black
white
black
white
black
black
black
black
black
white
white
white
black
draw
white
white
white
white
black
black
black
white
white
white
white
black
white
black
white
white
white
white
white
white
black
black
black
white
white
draw
white
white
white
black
white
white
draw
white
black
black
white
white
white
white
black
black
black
white
white
white
white
white
white
white
black
white
black
black
black
black
white
white
white
black
white
white
draw
white
white
black
white
black
white
white
white
draw
black
white
white
white
black
white
white
white
white
black
black
white
black
draw
draw
white
black
black
black
black
white
white
white
white
black
white
black
black
white
black
draw
white
white
white
black
black
white
white
draw
black
draw
white
white
white
white
white
black
black
white
white
white
black
black
white
black
white
white
white
white
white
white
black
black
white
white
white
white
black
white
black
white
white
black
black
draw
white
draw
draw
white
white
white
white
white
black
white
white
black
white
black
draw
black
black
draw
black
black
white
white
black
black
white
black
white
black
black
white
white
black
draw
white
white
white
white
black
black
black
white
black
white
white
white
white
black
white
black
white
black
white
black
white
black
white
white
black
white
white
black
white
black
black
white
draw
black
white
black
black
white
white
white
black
black
black
white
black
white
black
draw
white
black
white
black
white
white
white
black
black
white
black
black
black
white
white
draw
white
black
black
white
black
black
black
draw
white
black
white
black
black
black
draw
white
white
draw
black
black
black
white
white
black
white
white
white
draw
draw
white
white
black
draw
white
white
black
black
white
black
black
black
draw
white
white
white
black
white
black
draw
white
black
white
white
draw
white
black
black
black
black
black
black
black
white
white
black
black
white
white
black
white
white
black
draw
black
draw
black
white
white
black
white
black
white
black
white
black
black
black
white
white
black
white
black
black
white
black
draw
white
white
black
black
white
black
white
white
black
white
white
white
draw
white
white
black
draw
black
white
black
black
black
white
draw
white
draw
black
white
white
white
draw
black
black
white
black
black
black
white
black
white
white
white
white
black
white
white
draw
white
white
black
black
black
black
white
black
white
black
white
black
black
black
